name,body,kind,type,category,theme,color,lat,lon,lod,dimension,description
Lucetta,Titania,moon-of-uranus,Impact crater,crater,moon,#ff5faa,-14.7,277.1,4,58.0 km,Waiting woman to Julia in “Two Gentlemen of Verona.“
Marina,Titania,moon-of-uranus,Impact crater,crater,moon,#ff5faa,-15.5,316.0,5,40.0 km,"Daughter to Pericles in “Pericles, Prince of Tyre.“"
Messina Chasmata,Titania,moon-of-uranus,Chasma,tectonic,moon,#d4965a,-33.3,335.0,1,1492.0 km,Location in “Much Ado About Nothing.“
Mopsa,Titania,moon-of-uranus,Impact crater,crater,moon,#ff5faa,-11.9,302.2,3,101.0 km,Shepardess in “The Winter's Tale.“
Phrynia,Titania,moon-of-uranus,Impact crater,crater,moon,#ff5faa,-24.3,309.2,5,35.0 km,Alcibiades' mistress in “Timon of Athens.“
Rousillon Rupes,Titania,moon-of-uranus,Rupes,tectonic,moon,#d4965a,-14.7,26.5,2,402.0 km,Location in “All's Well That Ends Well.“
Ursula,Titania,moon-of-uranus,Impact crater,crater,moon,#ff5faa,-12.4,45.2,3,135.0 km,Attendant to Hero and Beatrice in “Much Ado About Nothing.“
Valeria,Titania,moon-of-uranus,Impact crater,crater,moon,#ff5faa,-34.5,4.2,4,59.0 km,Friend to Vergilia in “Coriolanus.“
Alberich,Umbriel,moon-of-uranus,Impact crater,crater,moon,#ff5faa,-33.6,42.2,4,52.0 km,"Dwarf who guarded Niebelung gold, also had a mantle of invisibility"
Fin,Umbriel,moon-of-uranus,Impact crater,crater,moon,#ff5faa,-37.4,44.3,5,43.0 km,"Troll who helped build a church in Kallundburg, Zealand"
Gob,Umbriel,moon-of-uranus,Impact crater,crater,moon,#ff5faa,-12.7,27.8,4,88.0 km,King of gnomes
Kanaloa,Umbriel,moon-of-uranus,Impact crater,crater,moon,#ff5faa,-10.8,345.7,4,86.0 km,Polynesian chief evil spirit
Malingee,Umbriel,moon-of-uranus,Impact crater,crater,moon,#ff5faa,-22.9,13.9,3,164.0 km,Aboriginal spirit who travels at night
Minepa,Umbriel,moon-of-uranus,Impact crater,crater,moon,#ff5faa,-42.7,8.2,4,58.0 km,Macouas and Banayis evil spirit
Peri,Umbriel,moon-of-uranus,Impact crater,crater,moon,#ff5faa,-9.2,4.3,4,61.0 km,Persian evil spirit who disguised malevolence by charm disturbed natural elements and heavenly bodies
Setibos,Umbriel,moon-of-uranus,Impact crater,crater,moon,#ff5faa,-30.8,346.3,5,50.0 km,Chief devil
Skynd,Umbriel,moon-of-uranus,Impact crater,crater,moon,#ff5faa,-1.8,331.7,4,72.0 km,Troll who stole three wives of a man living in Englerup
Vuver,Umbriel,moon-of-uranus,Impact crater,crater,moon,#ff5faa,-4.7,311.6,1,98.0 km,Volga Finn evil spirit
Wokolo,Umbriel,moon-of-uranus,Impact crater,crater,moon,#ff5faa,-30.0,1.8,2,208.0 km,Baramba (West Africa) devil spirit
Wunda,Umbriel,moon-of-uranus,Impact crater,crater,moon,#ff5faa,-7.9,273.6,1,131.0 km,Australian dark spirit
Zlyden,Umbriel,moon-of-uranus,Impact crater,crater,moon,#ff5faa,-23.3,326.2,5,44.0 km,Slavic evil spirit
Great Dark Spot,Neptune,surface,Dark vortex,storm,storm,#ffaa55,-22.0,350.0,1,,Representative location for Neptune's large dark vortex systems observed by Voyager 2 and later monitoring
Scooter Cloud,Neptune,surface,Bright methane cloud,storm,storm,#ffaa55,-42.0,150.0,2,,A bright fast-moving methane cloud feature associated with Neptune's dynamic weather
Dark Spot 2,Neptune,surface,Small dark vortex,storm,storm,#ffaa55,-55.0,45.0,2,,"A smaller dark spot observed by Voyager 2 south of the Great Dark Spot, tracking alongside it"
South Polar Band,Neptune,surface,Polar atmosphere,polar,polar,#a8d0ff,-70.0,260.0,2,,Representative high-latitude southern atmosphere and cloud structure
North Polar Haze,Neptune,surface,Polar haze,polar,polar,#a8d0ff,68.0,30.0,2,,A northern high-latitude haze region in enhanced atmospheric views
Equatorial Zone,Neptune,surface,Cloud zone,band,band,#c8a8e0,0.0,0.0,2,,A broad equatorial cloud zone shaped by Neptune's high-speed zonal winds
Southern Mid-Latitude Belt,Neptune,surface,Cloud belt,band,band,#c8a8e0,-35.0,95.0,2,,A southern mid-latitude belt where bright methane clouds and darker bands recur
Northern Mid-Latitude Belt,Neptune,surface,Cloud belt,band,band,#c8a8e0,35.0,285.0,2,,A representative northern band used for orientation in the cloud-top texture
South Polar Region,Neptune,surface,Polar atmosphere,polar,polar,#a8d0ff,-85.0,0.0,2,,"Neptune's south polar region, which appears slightly brighter at thermal wavelengths due to seasonal heating"
Triton Ring Plane Crossing Zone,Neptune,surface,Ring plane zone,landing,landing,#ffe500,0.0,180.0,1,,Equatorial zone used as orientation for Neptune's ring system and Triton's highly inclined retrograde orbit
Voyager 2 Closest Approach,Neptune,surface,Mission corridor,landing,landing,#ffe500,-30.0,45.0,1,,Representative encounter region for Voyager 2's 1989 Neptune flyby
Abatos Planum,Triton,moon-of-neptune,Planum,moon-feature,moon,#3aeee8,-21.5,122.0,5,,"Egyptian sacred island in Nile, “paradise.“"
Akupara Maculae,Triton,moon-of-neptune,Macula,moon-feature,moon,#3aeee8,-27.5,117.0,5,,Tortoise upholding the world (India)
Amarum,Triton,moon-of-neptune,Impact crater,crater,moon,#ff5faa,26.0,155.5,5,,Quecha (Ecuador) water boa
Andvari,Triton,moon-of-neptune,Impact crater,crater,moon,#ff5faa,20.5,146.0,5,,Norse fish shaped dwarf
Apep Cavus,Triton,moon-of-neptune,Cavus,tectonic,moon,#d4965a,20.0,238.5,5,,Egyptian dragon of darkness
Awib Dorsa,Triton,moon-of-neptune,Dorsum,tectonic,moon,#d4965a,-7.0,100.0,5,,Nama Bushman word for rain
Bheki Cavus,Triton,moon-of-neptune,Cavus,tectonic,moon,#d4965a,16.0,232.0,5,,Frog symbolizing the sun on the horizon (India)
[Bia Sulci],Triton,moon-of-neptune,Sulcus,tectonic,moon,#d4965a,-38.0,177.0,4,,Yoruba river named for obedient son of god
Boynne Sulci,Triton,moon-of-neptune,Sulcus,tectonic,moon,#d4965a,-13.0,190.0,4,,Celtic mythological river
Bubembe Regio,Triton,moon-of-neptune,Regio,moon-feature,moon,#3aeee8,18.0,205.0,1,,Island location of temple of Mukasa (Uganda)
Cay,Triton,moon-of-neptune,Impact crater,crater,moon,#ff5faa,-6.15,125.27,5,11.0 km,Mayan deity
Cipango Planum,Triton,moon-of-neptune,Planum,moon-feature,moon,#3aeee8,11.5,146.0,5,,Legendary island described by Marco Polo
Dagon Cavus,Triton,moon-of-neptune,Cavus,tectonic,moon,#d4965a,29.0,195.0,5,,Babylonian fertility god represented as a fish
Dilolo Patera,Triton,moon-of-neptune,Volcanic patera,volcanic,moon,#ff5849,26.0,155.5,5,,Angolan sacred lake
Doro Macula,Triton,moon-of-neptune,Macula,moon-feature,moon,#3aeee8,-27.5,148.3,5,,"Nanay mistress of fishing, Sea of Okhotsk"
Gandvik Patera,Triton,moon-of-neptune,Volcanic patera,volcanic,moon,#ff5849,28.0,174.5,5,,"Tortuous sea literally, “Serpent Bay“ (Norse)"
Hekt Cavus,Triton,moon-of-neptune,Cavus,tectonic,moon,#d4965a,26.0,198.0,5,,Egyptian frog goddess
Hili,Triton,moon-of-neptune,Plume,volcanic,moon,#ff5849,-57.0,145.0,5,,Zulu water-sprite
Hirugo Cavus,Triton,moon-of-neptune,Cavus,tectonic,moon,#d4965a,14.5,195.0,5,,Japanese deity born in shape of a jellyfish
Ho Sulci,Triton,moon-of-neptune,Sulcus,tectonic,moon,#d4965a,2.0,235.0,4,,Chinese sacred river
Ilomba,Triton,moon-of-neptune,Impact crater,crater,moon,#ff5faa,-14.5,123.0,5,,Lozi (Zambia) water snake linked with destruction
Jumna Fossae,Triton,moon-of-neptune,Fossa,tectonic,moon,#d4965a,-13.5,136.0,5,,Hindu river goddess
Kasu Patera,Triton,moon-of-neptune,Volcanic patera,volcanic,moon,#ff5849,39.0,166.0,5,,Sacred lake of Zoroastrianism
Kasyapa Cavus,Triton,moon-of-neptune,Cavus,tectonic,moon,#d4965a,7.5,182.0,5,,The god Prajapati as a tortoise (India)
Kibu Patera,Triton,moon-of-neptune,Volcanic patera,volcanic,moon,#ff5849,10.5,137.0,5,,Mabuiag (Melanisia) island of the dead
Kikimora Maculae,Triton,moon-of-neptune,Macula,moon-feature,moon,#3aeee8,-31.0,102.0,5,,"Slavic spirit of swamps, household spirit"
Kormet Sulci,Triton,moon-of-neptune,Sulcus,tectonic,moon,#d4965a,23.0,204.5,4,,Norse river through which dead must pass
Kraken Catena,Triton,moon-of-neptune,Crater chain,moon-feature,moon,#3aeee8,14.0,144.5,5,,Norse giant sea monster
Kulilu Cavus,Triton,moon-of-neptune,Cavus,tectonic,moon,#d4965a,41.0,176.0,5,,Babylonian destructive fish-man spirit
Kurma,Triton,moon-of-neptune,Impact crater,crater,moon,#ff5faa,-16.5,119.0,5,,Vishnu in the form of a tortoise
Leipter Sulci,Triton,moon-of-neptune,Sulcus,tectonic,moon,#d4965a,7.0,171.0,4,,Norse sacred river
Leviathan Patera,Triton,moon-of-neptune,Volcanic patera,volcanic,moon,#ff5849,17.0,151.5,5,,Hebrew sea monster upholding earth
Lo Sulci,Triton,moon-of-neptune,Sulcus,tectonic,moon,#d4965a,3.8,219.0,4,,Chinese sacred river
Mah Cavus,Triton,moon-of-neptune,Cavus,tectonic,moon,#d4965a,38.0,174.0,5,,Fish that holds up the universe (Persian)
Mahilani,Triton,moon-of-neptune,Plume,volcanic,moon,#ff5849,-50.5,180.5,5,,Tonga sea spirit
Mangwe Cavus,Triton,moon-of-neptune,Cavus,tectonic,moon,#d4965a,-7.0,197.0,5,,Ila (Zambia) “the flooder.“
Mazomba,Triton,moon-of-neptune,Impact crater,crater,moon,#ff5faa,-18.5,116.5,5,,Chaga (Tanzania) mythical large fish
Medamothi Planum,Triton,moon-of-neptune,Planum,moon-feature,moon,#3aeee8,3.5,111.0,5,,"French fictional island, meaning “nowhere.“"
Monad Regio,Triton,moon-of-neptune,Regio,moon-feature,moon,#3aeee8,20.0,143.0,1,,Chinese symbol of duality in nature
Namazu Macula,Triton,moon-of-neptune,Macula,moon-feature,moon,#3aeee8,-25.5,166.0,5,,Japanese mythic fish maker of earthquakes
Ob Sulci,Triton,moon-of-neptune,Sulcus,tectonic,moon,#d4965a,-6.0,212.0,4,,Mouth of this river is Ostiak entrance to underworld
Ormet Sulci,Triton,moon-of-neptune,Sulcus,tectonic,moon,#d4965a,17.0,203.0,4,,Norse river through which dead pass
Ravgga,Triton,moon-of-neptune,Impact crater,crater,moon,#ff5faa,-3.0,108.5,5,,Finnish fortune-telling fish god
Raz Fossae,Triton,moon-of-neptune,Fossa,tectonic,moon,#d4965a,8.0,158.5,5,,Breton bay of souls
Rem Maculae,Triton,moon-of-neptune,Macula,moon-feature,moon,#3aeee8,13.0,190.5,5,,Egyptian fish who wept fertilizing tears
Ruach Planitia,Triton,moon-of-neptune,Planitia,moon-feature,moon,#3aeee8,28.0,156.0,2,,French isle of winds
Ryugu Planitia,Triton,moon-of-neptune,Planitia,moon-feature,moon,#3aeee8,-5.0,153.0,2,,Japanese undersea dragon palace
Set Catena,Triton,moon-of-neptune,Crater chain,moon-feature,moon,#3aeee8,22.0,146.5,5,,Egypian water monster personification of evil
Sipapu Planitia,Triton,moon-of-neptune,Planitia,moon-feature,moon,#3aeee8,-4.0,144.0,2,,Pueblo (USA) hole or lake of emergence from underworld
Slidr Sulci,Triton,moon-of-neptune,Sulcus,tectonic,moon,#d4965a,23.5,190.0,4,,Norse river of daggers and spears
Tangaroa,Triton,moon-of-neptune,Impact crater,crater,moon,#ff5faa,-25.0,114.5,5,,Māori fishing and sea god
Tano Sulci,Triton,moon-of-neptune,Sulcus,tectonic,moon,#d4965a,33.5,203.0,4,,Yoruba river named for willful son of god
Tuonela Planitia,Triton,moon-of-neptune,Planitia,moon-feature,moon,#3aeee8,34.0,165.5,1,,Underground realm across Black River (Finnish)
Uhlanga Regio,Triton,moon-of-neptune,Regio,moon-feature,moon,#3aeee8,-37.0,183.0,2,,Zulu reed from which humanity sprang
Ukupanio Cavus,Triton,moon-of-neptune,Cavus,tectonic,moon,#d4965a,35.0,157.0,5,,Hawaiian shark god
Unga,Triton,moon-of-neptune,Impact crater,crater,moon,#ff5faa,-1.08,139.97,5,9.0 km,Subaquatic dwarf in Inuit myths of Quebec (Canada)
Vimur Sulci,Triton,moon-of-neptune,Sulcus,tectonic,moon,#d4965a,-11.0,121.0,4,,"Greatest of Elivagar rivers, a stream of ice"
Viviane Macula,Triton,moon-of-neptune,Macula,moon-feature,moon,#3aeee8,-31.0,143.5,5,,Amour of Merlin (Welsh)
Vodyanoy,Triton,moon-of-neptune,Impact crater,crater,moon,#ff5faa,-17.0,151.5,5,,Slavic water spirit
Xuuch,Triton,moon-of-neptune,Impact crater,crater,moon,#ff5faa,-6.43,117.55,5,14.0 km,"Yukatek (Maya) word for “well that is formed in swampy soils”, referring to a human-made cistern built underground commonly found in the Yuc"
Yara,Triton,moon-of-neptune,Impact crater,crater,moon,#ff5faa,-6.14,125.26,5,11.0 km,Tupi/Guarani (Brazil) beautiful mermaid in Amazon River
Yasu Sulci,Triton,moon-of-neptune,Sulcus,tectonic,moon,#d4965a,2.0,193.0,4,,"Japanese heavenly river literally, “peace.“"
Yenisey Fossa,Triton,moon-of-neptune,Fossa,tectonic,moon,#d4965a,3.0,123.8,5,,Siberian mythical holy river
Zin Maculae,Triton,moon-of-neptune,Macula,moon-feature,moon,#3aeee8,-24.5,112.0,5,,Niger water spirits
Adlivun Cavus,Pluto,surface,Cavus,tectonic,surface,#d4965a,-15.4,188.86,5,,Adlivun Cavus is a depression or pit feature on Pluto
Alcyonia Lacus,Pluto,surface,Lacus,surface,fluvial,#34d7d1,36.44,151.95,5,,Alcyonia Lacus is a lake-like feature on Pluto
Al-Idrisi Montes,Pluto,surface,Mons,surface,surface,#34d7d1,33.99,156.01,4,,Al-Idrisi Montes is a mountain range on Pluto
Baret Montes,Pluto,surface,Mons,surface,surface,#34d7d1,14.6,157.8,4,,Baret Montes is a mountain range on Pluto
Beatrice Fossa,Pluto,surface,Fossa,tectonic,tectonic,#d4965a,0.19,129.26,5,,Beatrice Fossa is a long narrow trough on Pluto
Belton Regio,Pluto,surface,Regio,surface,surface,#34d7d1,-9.21,91.42,4,,Belton Regio is a large distinct surface region on Pluto
Bower,Pluto,surface,Crater,crater,crater,#ff5faa,45.36,233.39,5,,Bower is an impact crater on Pluto
Burney,Pluto,surface,Crater,crater,crater,#ff5faa,45.68,133.79,4,,Burney is a large impact crater on Pluto
Challenger Colles,Pluto,surface,Collis,surface,surface,#34d7d1,23.05,195.1,5,,Challenger Colles is a group of hills on Pluto
Chandrayaan Linea,Pluto,surface,Linea,tectonic,tectonic,#d4965a,19.21,338.08,5,,Chandrayaan Linea is a linear feature on Pluto
Coleman Mons,Pluto,surface,Mons,surface,surface,#34d7d1,-24.17,167.98,4,,Coleman Mons is a mountain on Pluto
Columbia Colles,Pluto,surface,Collis,surface,surface,#34d7d1,28.53,196.36,5,,Columbia Colles is a group of hills on Pluto
Coradini,Pluto,surface,Crater,crater,crater,#ff5faa,42.88,191.43,5,,Coradini is an impact crater on Pluto
Coughlin,Pluto,surface,Crater,crater,crater,#ff5faa,15.24,150.54,5,,Coughlin is an impact crater on Pluto
Djanggawul Fossae,Pluto,surface,Fossa,tectonic,tectonic,#d4965a,41.0,84.31,5,,Djanggawul Fossae is a system of long narrow troughs on Pluto
Dumuzi Fossa,Pluto,surface,Fossa,tectonic,tectonic,#d4965a,30.56,127.9,5,,Dumuzi Fossa is a long narrow trough on Pluto
Edgeworth,Pluto,surface,Crater,crater,crater,#ff5faa,6.86,109.42,5,,Edgeworth is a large impact crater on Pluto
Elcano Montes,Pluto,surface,Mons,surface,surface,#34d7d1,-26.04,143.7,5,,Elcano Montes is a mountain range on Pluto
Elliot,Pluto,surface,Crater,crater,crater,#ff5faa,12.04,138.86,5,,Elliot is an impact crater on Pluto
Farinella,Pluto,surface,Crater,crater,crater,#ff5faa,50.87,179.24,5,,Farinella is an impact crater on Pluto
Gibson,Pluto,surface,Crater,crater,crater,#ff5faa,49.17,138.38,5,,Gibson is an impact crater on Pluto
Giclas,Pluto,surface,Crater,crater,crater,#ff5faa,39.79,201.82,5,,Giclas is an impact crater on Pluto
Hardaway,Pluto,surface,Crater,crater,crater,#ff5faa,46.85,140.97,5,,Hardaway is a small impact crater on Pluto
Hardie,Pluto,surface,Crater,crater,crater,#ff5faa,23.82,141.58,5,,Hardie is an impact crater on Pluto
Harrington Regio,Pluto,surface,Regio,surface,surface,#34d7d1,-7.05,282.54,4,,Harrington Regio is a large distinct surface region on Pluto
Hayabusa Terra,Pluto,surface,Terra,surface,surface,#34d7d1,46.07,229.88,2,,Hayabusa Terra is an ancient highland region on Pluto
Hekla Cavus,Pluto,surface,Cavus,tectonic,surface,#d4965a,6.86,154.66,5,,Hekla Cavus is a depression or pit feature on Pluto
Hermod Fossae,Pluto,surface,Fossa,tectonic,tectonic,#d4965a,-8.63,119.34,5,,Hermod Fossae is a system of long narrow troughs on Pluto
Hillary Montes,Pluto,surface,Mons,surface,surface,#34d7d1,3.26,169.58,2,,Hillary Montes is a mountain range on Pluto bordering Sputnik Planitia
Hiten Linea,Pluto,surface,Linea,tectonic,tectonic,#d4965a,23.52,353.9,5,,Hiten Linea is a linear feature on Pluto
Hunahpu Valles,Pluto,surface,Vallis,fluvial,fluvial,#2d78e0,49.09,154.41,5,,Hunahpu Valles is a valley system on Pluto
Hyecho Palus,Pluto,surface,Palus,surface,fluvial,#34d7d1,-17.43,167.44,4,,Hyecho Palus is a marshy low-lying terrain feature on Pluto
Inanna Fossa,Pluto,surface,Fossa,tectonic,tectonic,#d4965a,33.05,129.29,5,,Inanna Fossa is a long narrow trough on Pluto
Kaknú Fossa,Pluto,surface,Fossa,tectonic,tectonic,#d4965a,-30.45,122.07,5,,Kaknú Fossa is a long narrow trough on Pluto
Khare,Pluto,surface,Crater,crater,crater,#ff5faa,27.85,94.56,5,,Khare is an impact crater on Pluto
Kiladze,Pluto,surface,Crater,crater,crater,#ff5faa,28.39,212.92,5,,Kiladze is an impact crater on Pluto
Kowal,Pluto,surface,Crater,crater,crater,#ff5faa,49.48,217.87,5,,Kowal is an impact crater on Pluto
Lemminkäinen Vallis,Pluto,surface,Vallis,fluvial,fluvial,#2d78e0,87.42,238.73,5,,Lemminkäinen Vallis is a large valley near Pluto's north pole
Lowell Regio,Pluto,surface,Regio,surface,surface,#34d7d1,86.0,338.0,4,,Lowell Regio is a large polar region on Pluto
Luna Linea,Pluto,surface,Linea,tectonic,tectonic,#d4965a,19.88,22.78,5,,Luna Linea is a linear feature on Pluto
Lunokhod Planitia,Pluto,surface,Planitia,surface,surface,#34d7d1,30.75,109.57,4,,Lunokhod Planitia is a broad plain on Pluto adjacent to Sputnik Planitia
Mwindo Fossae,Pluto,surface,Fossa,tectonic,tectonic,#d4965a,34.74,245.78,5,,Mwindo Fossae is a system of long narrow troughs on Pluto
Oort,Pluto,surface,Crater,crater,crater,#ff5faa,7.86,92.05,5,,Oort is a large impact crater on Pluto
Piccard Mons,Pluto,surface,Mons,volcanic,volcanic,#ff5849,-35.26,176.79,4,,"Piccard Mons is a large mountain on Pluto, likely a cryovolcanic edifice"
Pigafetta Montes,Pluto,surface,Mons,surface,surface,#34d7d1,-6.83,146.44,5,,Pigafetta Montes is a mountain range on Pluto
Pioneer Terra,Pluto,surface,Terra,surface,surface,#34d7d1,56.58,192.4,3,,Pioneer Terra is an ancient highland region on Pluto
Piri Rupes,Pluto,surface,Rupes,tectonic,tectonic,#d4965a,27.13,108.9,5,,Piri Rupes is an escarpment on Pluto
Pulfrich,Pluto,surface,Crater,crater,crater,#ff5faa,77.8,135.99,5,,Pulfrich is an impact crater on Pluto
Ranger Planitia,Pluto,surface,Planitia,surface,surface,#34d7d1,20.89,127.91,4,,Ranger Planitia is a broad plain on Pluto
Ride Rupes,Pluto,surface,Rupes,tectonic,tectonic,#d4965a,-19.66,163.19,5,,Ride Rupes is an escarpment on Pluto
Rosetta Planitia,Pluto,surface,Planitia,surface,surface,#34d7d1,-22.31,157.22,4,,Rosetta Planitia is a broad plain on Pluto
Safronov Regio,Pluto,surface,Regio,surface,surface,#34d7d1,-13.36,209.49,4,,Safronov Regio is a large distinct surface region on Pluto
Sharaf Regio,Pluto,surface,Regio,surface,surface,#34d7d1,-11.38,238.67,4,,Sharaf Regio is a large distinct surface region on Pluto
Simonelli,Pluto,surface,Crater,crater,crater,#ff5faa,12.79,314.76,5,,Simonelli is a large impact crater on Pluto
Sleipnir Fossa,Pluto,surface,Fossa,tectonic,tectonic,#d4965a,23.7,234.51,4,,Sleipnir Fossa is a long narrow trough on Pluto
Sputnik Planitia,Pluto,surface,Planitia,surface,surface,#34d7d1,19.51,178.69,1,,"Sputnik Planitia is a vast nitrogen-ice plain filling an ancient impact basin, forming the western lobe of Pluto's iconic heart-shaped Tomba"
Surveyor Linea,Pluto,surface,Linea,tectonic,tectonic,#d4965a,22.61,329.52,5,,Surveyor Linea is a linear feature on Pluto
Tabei Montes,Pluto,surface,Mons,surface,surface,#34d7d1,-11.73,164.33,5,,Tabei Montes is a mountain range on Pluto
Tartarus Dorsa,Pluto,surface,Dorsum,tectonic,tectonic,#d4965a,8.5,233.09,4,,Tartarus Dorsa is a ridge system of distinctive bladed terrain on Pluto formed by sublimation of methane ice
Tenzing Montes,Pluto,surface,Mons,surface,surface,#34d7d1,-15.61,177.38,5,,Tenzing Montes is a mountain range on Pluto bordering Sputnik Planitia
Tombaugh Regio,Pluto,surface,Regio,surface,surface,#34d7d1,7.62,183.22,1,,"Tombaugh Regio is Pluto's iconic heart-shaped region, comprising the nitrogen-ice plain Sputnik Planitia to the west and the highland Tombau"
Uncama Fossa,Pluto,surface,Fossa,tectonic,tectonic,#d4965a,23.96,142.62,5,,Uncama Fossa is a long narrow trough on Pluto
Väinämöinen Vallis,Pluto,surface,Vallis,fluvial,fluvial,#2d78e0,80.7,70.81,5,,Väinämöinen Vallis is a large valley near Pluto's north pole
Vega Terra,Pluto,surface,Terra,surface,surface,#34d7d1,33.96,85.49,3,,Vega Terra is an ancient highland region on Pluto
Venera Terra,Pluto,surface,Terra,surface,surface,#34d7d1,56.89,117.62,3,,Venera Terra is an ancient highland region on Pluto
Viking Terra,Pluto,surface,Terra,surface,surface,#34d7d1,12.34,150.97,4,,Viking Terra is an ancient highland region on Pluto
Virgil Fossae,Pluto,surface,Fossa,tectonic,tectonic,#d4965a,5.23,122.76,5,,Virgil Fossae is a prominent system of troughs on Pluto associated with cryovolcanic activity
Voyager Terra,Pluto,surface,Terra,surface,surface,#34d7d1,60.08,153.52,3,,Voyager Terra is an ancient highland region on Pluto
Wright Mons,Pluto,surface,Mons,volcanic,volcanic,#ff5849,-21.36,173.24,4,,"Wright Mons is a large mountain on Pluto, likely a cryovolcanic edifice"
Yutu Linea,Pluto,surface,Linea,tectonic,tectonic,#d4965a,32.77,1.79,5,,Yutu Linea is a linear feature on Pluto
Zagar,Pluto,surface,Crater,crater,crater,#ff5faa,-5.74,155.23,5,,Zagar is an impact crater on Pluto
Zheng He Montes,Pluto,surface,Mons,surface,surface,#34d7d1,19.01,160.57,5,,Zheng He Montes is a mountain range on Pluto
Zond Linea,Pluto,surface,Linea,tectonic,tectonic,#d4965a,23.91,336.82,5,,Zond Linea is a linear feature on Pluto
Argo Chasma,Charon,moon-of-pluto,Chasma,tectonic,moon-feature,#d4965a,27.8,80.4,,,"A deep canyon on Charon, part of the vast equatorial rift system"
